Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
0.114451143,0.192321964,0.211291126,0.231779634,0.337182517,0.75946761,0.111564575,0.205731348,0.805602323,0.847526193,0.502647498,0.468415213,0.376945262,0.449400859,0.91223063,5
0.114451143,0.197836008,0.224660139,0.216316139,0.392666038,0.800321469,0.111614044,0.205731348,0.793190923,0.811583749,0.446068903,0.488901177,0.337544178,0.393440274,0.950177391,5
0.114455413,0.205808574,0.237779912,0.202822498,0.446567413,0.83348159,0.111787185,0.205737709,0.565169345,0.761501355,0.393156191,0.508986915,0.302408441,0.342339498,0.954898852,5
0.114468223,0.20091207,0.224555222,0.217578772,0.390013856,0.798537607,0.111560453,0.205756793,0.496862287,0.79214238,0.44659946,0.488668418,0.3378828,0.393958701,0.913728273,5
0.114472493,0.200597138,0.22884961,0.214691137,0.404310482,0.807973573,0.11169237,0.205763154,0.406072455,0.794171004,0.429015678,0.495230255,0.326015874,0.376840769,0.86224524,5
0.114506653,0.201966406,0.230434565,0.210414945,0.416001556,0.815372993,0.111799552,0.205814039,0.470000662,0.785836736,0.422777318,0.497513018,0.321808577,0.370799335,0.953488383,5
0.114540812,0.206277548,0.239763205,0.201577229,0.453273094,0.837231751,0.111820164,0.20586492,0.785603489,0.759354046,0.385838446,0.51165596,0.297576789,0.335366217,0.938510881,5
0.114570701,0.202047878,0.238441972,0.203594194,0.446333012,0.833349116,0.111329598,0.205909438,0.77566571,0.785884656,0.391189227,0.50950313,0.300995903,0.340462881,0.91745379,5
0.114583511,0.199494877,0.228861483,0.211196362,0.411236141,0.812390212,0.111234783,0.205928516,0.723540694,0.802145582,0.429593895,0.494776726,0.326263229,0.377401573,0.988515486,5
0.114592051,0.209791091,0.243833589,0.197035071,0.471373463,0.846985361,0.111432658,0.205941234,0.419147822,0.738411874,0.370296425,0.517667046,0.287575831,0.320631472,0.961965488,5
0.114600591,0.207824137,0.247031499,0.194031494,0.484568615,0.853773949,0.111857266,0.205953952,0.558803614,0.750406786,0.358066075,0.522526455,0.279841061,0.30910873,0.959488887,5
0.114609131,0.200482804,0.212900264,0.22986767,0.343799272,0.764760482,0.111527474,0.20596667,0.439810565,0.796095363,0.496607943,0.470228808,0.372430303,0.443362264,0.932112895,5
0.114621941,0.202149888,0.214331366,0.228933959,0.348321934,0.768307743,0.112537462,0.205985746,0.600060759,0.785691578,0.490526701,0.472367172,0.368109486,0.437297684,0.913187473,5
0.114626211,0.20086483,0.228909081,0.212858623,0.408039738,0.810363974,0.111774818,0.205992104,0.73631737,0.79382719,0.429641105,0.494668296,0.326240977,0.377447367,0.93550351,5
0.11464756,0.194397775,0.203078345,0.240692151,0.305512035,0.732302986,0.111638779,0.206023896,0.736165704,0.835633328,0.539971916,0.455034408,0.40371349,0.487064095,0.938356188,5
0.11466037,0.200131587,0.220495737,0.220689615,0.375907057,0.78878206,0.111939714,0.20604297,0.511712361,0.798773589,0.464597202,0.48164445,0.349960317,0.411616027,0.970129499,5
0.114698799,0.204523515,0.227596996,0.21330268,0.404498547,0.808094809,0.112195303,0.206100189,0.475306826,0.771544592,0.435403577,0.492352169,0.330016773,0.383044201,0.972604813,5
0.114703069,0.194047927,0.199850414,0.244568309,0.292690645,0.72036102,0.112046896,0.206106547,0.745848677,0.83842565,0.554828982,0.449869649,0.414632919,0.502221152,0.937184398,5
0.114724419,0.201319427,0.228932487,0.212327258,0.409138069,0.811062556,0.111762451,0.206138332,0.625423483,0.79181639,0.430099816,0.494287487,0.326424478,0.377892374,0.961713956,5
0.114737229,0.20722919,0.254706207,0.18879872,0.512361527,0.867254104,0.112145834,0.206157403,0.693354065,0.755209649,0.329885736,0.533671543,0.262215304,0.282801365,0.900560642,5
0.114835437,0.207138133,0.222634726,0.219498263,0.382465753,0.793374604,0.112149957,0.206303591,0.80770931,0.756609507,0.456657364,0.484184865,0.344271145,0.403809358,0.951676014,5
0.114835437,0.207750196,0.25214336,0.189537614,0.505271994,0.863916252,0.111490372,0.206303591,0.683128387,0.752868438,0.339992448,0.52931649,0.268319529,0.292197442,0.968239947,5
0.114843977,0.200391063,0.217696771,0.224701434,0.362786719,0.779284897,0.112211793,0.206316301,0.531596785,0.798741071,0.477455503,0.476597113,0.358638069,0.424315625,0.953805108,5
0.114865326,0.201228371,0.216095294,0.227496603,0.354441782,0.773019228,0.11210461,0.206348076,0.530148434,0.793626091,0.484388645,0.474059435,0.363459723,0.431192423,0.920950275,5
0.114873866,0.205088338,0.242052516,0.200897844,0.459449741,0.840619544,0.112244772,0.206360785,0.831177648,0.769559287,0.378746527,0.51371652,0.292631618,0.3286299,0.916480519,5
0.114873866,0.200356147,0.226953773,0.216450734,0.397037991,0.803228478,0.111647023,0.206360785,0.804669957,0.799225449,0.439027699,0.490628367,0.332235876,0.386571394,0.906926887,5
0.114890946,0.20615226,0.248671506,0.194937794,0.486036489,0.854513113,0.111832532,0.206386203,0.825874301,0.763138988,0.35340412,0.523763103,0.276589322,0.304733273,0.901624181,5
0.114895216,0.211905241,0.244986864,0.197027445,0.473799995,0.848253536,0.111989183,0.206392557,0.736080581,0.728293456,0.367515262,0.51811067,0.285460573,0.31800562,0.952563724,5
0.114908026,0.204670027,0.243779345,0.200336009,0.464223276,0.84319515,0.112026284,0.20641162,0.742777198,0.772447351,0.372241767,0.516208715,0.288443993,0.322470135,0.881237719,5
0.114937915,0.198385085,0.214920621,0.230318802,0.346968388,0.767252018,0.112384933,0.206456097,0.679340317,0.812372487,0.489829102,0.471963557,0.367187467,0.436603006,0.877772322,5
0.114963535,0.207375701,0.254763268,0.187746357,0.514856043,0.868412803,0.111741839,0.206494218,0.686861011,0.756254387,0.330893165,0.532756144,0.26258295,0.283736008,0.956677327,5
0.114980615,0.199605788,0.233766028,0.208092512,0.42748771,0.822380556,0.111989183,0.20651963,0.44038709,0.804939763,0.412027328,0.500589588,0.314104121,0.360427587,0.962823148,5
0.115019044,0.203586251,0.230910607,0.21223586,0.413343652,0.813714926,0.112145834,0.206576804,0.428828096,0.780156529,0.423732218,0.496062376,0.321805029,0.371723018,0.925100538,5
0.115066013,0.197618979,0.221180171,0.221776866,0.375221458,0.788296144,0.111671758,0.206646675,0.813505703,0.8184369,0.464048712,0.48099804,0.349048617,0.411075872,0.949138274,5
0.115155682,0.195255622,0.208225336,0.235704443,0.324196401,0.748708223,0.112145834,0.206780044,0.571072872,0.83457825,0.520143283,0.460842188,0.388524521,0.466981575,0.961658428,5
0.115189841,0.194588788,0.207727727,0.236802005,0.3212972,0.746236222,0.111931469,0.206830844,0.50741072,0.839250166,0.522531628,0.459943601,0.390204408,0.469391628,0.947486515,5
0.115300859,0.201250964,0.206615554,0.239268489,0.31483238,0.740628354,0.112830153,0.206995912,0.591035862,0.797299926,0.528088964,0.457795853,0.394080501,0.475008883,0.918987651,5
0.115313669,0.198734933,0.208900405,0.237676498,0.322052135,0.74688244,0.112904356,0.207014956,0.827123311,0.813451694,0.518103965,0.461230164,0.386829799,0.464925642,0.889692804,5
0.115369178,0.211093265,0.237077236,0.207506652,0.435468748,0.827103685,0.113291862,0.20709747,0.47040052,0.737164084,0.401006717,0.503985713,0.306412242,0.349845842,0.907256985,5
0.115394798,0.207026538,0.228587685,0.215514488,0.402166786,0.806586455,0.112422035,0.20713555,0.456754129,0.762095132,0.435284171,0.490927853,0.329056377,0.382928083,0.931150826,5
0.115399067,0.212830867,0.24769217,0.195173157,0.483470403,0.853218869,0.112409668,0.207141897,0.397083357,0.727017463,0.359900911,0.520047683,0.280081321,0.310833345,0.974022871,5
0.115399067,0.208018573,0.234694076,0.208341344,0.428884831,0.823215842,0.112397301,0.207141897,0.480791445,0.756053843,0.410651545,0.500223246,0.312686746,0.359103765,0.962611966,5
0.115416147,0.206237155,0.24915761,0.195250412,0.486374831,0.854683043,0.111791308,0.207167282,0.838788831,0.767138052,0.354414689,0.522208202,0.276625442,0.305680953,0.924503422,5
0.115463116,0.198817774,0.227597986,0.216756671,0.397743944,0.803694009,0.112409668,0.207237085,0.631907759,0.814241193,0.439716744,0.48913133,0.331952078,0.387242642,0.930439117,5
0.115471656,0.200654647,0.215647389,0.228932589,0.350926436,0.77032516,0.112203548,0.207249775,0.771070727,0.802581508,0.489799502,0.470875087,0.366443144,0.436573532,0.947485324,5
0.115480196,0.200245236,0.223400651,0.220447891,0.382192141,0.793185015,0.112422035,0.207262466,0.481093057,0.805262199,0.457140912,0.482660459,0.34376418,0.404284029,0.955001071,5
0.115544245,0.194943429,0.224348907,0.221092452,0.382865299,0.793651144,0.112512728,0.207357635,0.825401228,0.840102958,0.453566833,0.483838853,0.341239672,0.400777922,0.907178764,5
0.115552785,0.205958508,0.24312801,0.203439575,0.456336251,0.838919704,0.112867255,0.207370323,0.473782939,0.770035826,0.378303529,0.51242305,0.29155351,0.328209823,0.858794138,5
0.115586944,0.19825432,0.233778187,0.210351798,0.422952968,0.819644143,0.111960326,0.207421073,0.827426206,0.818960832,0.415364287,0.498028712,0.31555955,0.363641866,0.944108984,5
0.115625374,0.196748124,0.212011503,0.23373925,0.335092266,0.757769521,0.112220037,0.207478161,0.816964498,0.829047518,0.506351568,0.464704614,0.377964031,0.453112029,0.934954218,5
0.115629644,0.207195642,0.22539196,0.218721979,0.389497002,0.798188158,0.112628155,0.207484504,0.504812253,0.763071829,0.449734117,0.485071723,0.338520054,0.397024147,0.957167556,5
0.115629644,0.197660742,0.226162723,0.219820599,0.388935269,0.797807691,0.112611666,0.207484504,0.74340318,0.823170609,0.446554239,0.486245946,0.336361581,0.393914511,0.894546842,5
0.115715042,0.200315069,0.22074479,0.22474832,0.368768956,0.783667562,0.112813663,0.207611346,0.804695323,0.806882197,0.46958262,0.477638406,0.352015268,0.416531554,0.928513269,5
0.115766281,0.200029576,0.222836803,0.221570659,0.378927896,0.790909816,0.112368444,0.207687438,0.503986134,0.809155,0.461116317,0.480611368,0.346116796,0.40819022,0.964692468,5
0.11581752,0.19869317,0.213764112,0.231903752,0.341825047,0.763194232,0.112768317,0.207763521,0.503432502,0.818175602,0.499885189,0.466589628,0.373099484,0.446637061,0.950355794,5
0.11582179,0.198776696,0.224482384,0.220845461,0.383603479,0.794161101,0.112879622,0.207769861,0.597040264,0.817675946,0.454587731,0.48288553,0.341577972,0.401778849,0.936845,5
0.11584741,0.202853692,0.235820612,0.208659713,0.430546007,0.824204281,0.112467381,0.207807898,0.598307197,0.791957562,0.408653191,0.500033624,0.310829808,0.35718232,0.956146211,5
0.115924269,0.206441176,0.23913329,0.206691624,0.441359522,0.83051585,0.113007416,0.207921996,0.781427153,0.770251454,0.395960778,0.504746808,0.302468425,0.345018112,0.917807867,5
0.115932808,0.224252619,0.26520606,0.186032056,0.541003092,0.880086968,0.114161689,0.207934672,0.294794549,0.665270014,0.297840561,0.544371573,0.241639988,0.253297104,0.77017149,5
0.116005397,0.206471984,0.246505905,0.199887727,0.470843212,0.846707028,0.113263005,0.208042409,0.630607208,0.770759008,0.367745412,0.515611699,0.284327318,0.318222792,0.909440724,5
0.116013937,0.203384284,0.23219074,0.215640953,0.409206992,0.811106311,0.11296207,0.208055083,0.756785359,0.790070676,0.424134342,0.493807633,0.320837538,0.372112112,0.86257674,5
0.116060906,0.204911018,0.240505775,0.204950077,0.447778468,0.83416453,0.113370188,0.208124783,0.541092177,0.780925003,0.39132249,0.506250492,0.299308276,0.340589971,0.943251613,5
0.116073716,0.199822132,0.223314378,0.222274746,0.378549337,0.790644351,0.113052763,0.208143791,0.442779943,0.813188711,0.460872424,0.480062832,0.345550169,0.407950376,0.954092801,5
0.116077986,0.205043152,0.236792266,0.210548889,0.428707344,0.823109932,0.114573929,0.208150127,0.761735097,0.780249429,0.40606846,0.500532766,0.308859673,0.354699592,0.881944509,5
0.116090796,0.204454367,0.248757943,0.197976806,0.479631028,0.851264298,0.11304864,0.208169134,0.878789584,0.784033499,0.359598987,0.518666113,0.279105122,0.310549461,0.908058751,5
0.116099336,0.210818727,0.245835477,0.203888807,0.460986132,0.841452528,0.113724714,0.208181805,0.605890315,0.745001085,0.370834201,0.514187122,0.286172324,0.321139595,0.805319161,5
0.116180464,0.201512494,0.222338716,0.223283617,0.374694811,0.787922125,0.112780684,0.208302167,0.483063284,0.80334599,0.465552252,0.478138461,0.348625501,0.412556867,0.964921653,5
0.116197544,0.195742397,0.217521194,0.22890447,0.35468278,0.773202722,0.113077497,0.208327503,0.660397147,0.840713589,0.485977832,0.470749194,0.362782802,0.432771581,0.95129348,5
0.116210354,0.202575731,0.244712299,0.200829388,0.465115174,0.843672332,0.113304229,0.208346504,0.750268065,0.796874017,0.375771416,0.512002753,0.289176062,0.325810344,0.956309435,5
0.116210354,0.203863528,0.217575525,0.229089999,0.354450424,0.773025812,0.113403167,0.208346504,0.458657147,0.788769213,0.485820054,0.470779299,0.362655093,0.432614751,0.944595697,5
0.116210354,0.206135829,0.233452358,0.212544233,0.417899894,0.816548704,0.112966192,0.208346504,0.743776372,0.77460323,0.420149048,0.494897797,0.317954414,0.368258994,0.94083644,5
0.116223164,0.195096102,0.210753427,0.236709335,0.327364319,0.751379655,0.112986804,0.208365505,0.784860472,0.845184343,0.51529561,0.460364028,0.383538071,0.462097309,0.940652177,5
0.116244513,0.200330131,0.212527976,0.234646379,0.334487674,0.757275987,0.113258883,0.208397172,0.461800769,0.811441213,0.507700122,0.462972993,0.378072712,0.45446462,0.94600874,5
0.116308562,0.200158972,0.216551164,0.229913128,0.350923498,0.770322896,0.113159945,0.208492162,0.506019356,0.81309932,0.490752245,0.468821955,0.365983908,0.437522331,0.963053698,5
0.116308562,0.195324085,0.209503269,0.237999287,0.322661302,0.747402584,0.113139333,0.208492162,0.528726918,0.844450779,0.521261173,0.458120622,0.387712473,0.468109322,0.951802596,5
0.116385421,0.211814185,0.234782292,0.212037895,0.421617107,0.818830596,0.114066874,0.208606131,0.720375967,0.741417444,0.415788838,0.496179408,0.314862634,0.364051147,0.929081487,5
0.116393961,0.202410734,0.203333004,0.246134484,0.296753481,0.724208616,0.11335782,0.208618792,0.699999952,0.799518779,0.549134889,0.44841184,0.407935944,0.496400973,0.922289862,5
0.1164025,0.197628564,0.216150649,0.230924981,0.348293448,0.768285576,0.113023906,0.208631454,0.510167894,0.830239634,0.493004939,0.467830707,0.36744224,0.439767229,0.953240176,5
0.11642812,0.214173434,0.246748679,0.199739164,0.471665057,0.847138237,0.113741204,0.208669437,0.390763824,0.727662596,0.369116082,0.51415806,0.284708187,0.319516642,0.946216041,5
0.11644093,0.217879359,0.267071777,0.185668452,0.545825004,0.882149892,0.114940823,0.208688428,0.577565054,0.705944589,0.293817497,0.54494083,0.238735579,0.24962394,0.770834011,5
0.116504979,0.205152009,0.231068776,0.216419383,0.405410793,0.808681839,0.113576308,0.208783372,0.773561808,0.7832618,0.431420082,0.490042559,0.325078375,0.379173698,0.921103123,5
0.116526328,0.206814301,0.23389862,0.214181931,0.415548836,0.815091562,0.113333086,0.208815017,0.810477189,0.773121271,0.420115814,0.494245393,0.31754452,0.368226891,0.901028006,5
0.116534868,0.197247907,0.203312698,0.244618622,0.299274754,0.726566377,0.113745326,0.208827674,0.604070541,0.833889747,0.550055307,0.447820558,0.408411628,0.497340837,0.984037545,5
0.116543408,0.201563157,0.21808951,0.229576906,0.354574832,0.773120551,0.113951446,0.208840332,0.562683794,0.80620126,0.485542293,0.47019727,0.362015581,0.432338683,0.942234188,5
0.116543408,0.196861774,0.219819325,0.227319929,0.36214939,0.778812684,0.113098109,0.208840332,0.780467361,0.836481607,0.478210967,0.472820831,0.356903679,0.425063955,0.955069223,5
0.116564758,0.196891898,0.19590788,0.254745398,0.268380502,0.696017539,0.113361943,0.208871973,0.573910878,0.836475171,0.583949168,0.436472554,0.433759255,0.532202093,0.937586203,5
0.116684316,0.207228505,0.225193952,0.22638099,0.374561217,0.787827143,0.11433483,0.209049137,0.825749986,0.771918037,0.456519635,0.480389425,0.34178566,0.403674175,0.813161317,5
0.116688586,0.202246422,0.230013316,0.219451295,0.397381742,0.803455294,0.113510349,0.209055463,0.79143532,0.803131412,0.436738907,0.487675606,0.328406868,0.384343164,0.874499201,5
0.116709935,0.20381218,0.219808784,0.228980868,0.359065443,0.776513071,0.114272994,0.209087094,0.455402125,0.793429419,0.479205812,0.472122944,0.35737517,0.426049779,0.917268431,5
0.116739825,0.200756658,0.211017488,0.237856984,0.325859898,0.750114847,0.113588675,0.209131374,0.794248589,0.813065809,0.517141084,0.458680496,0.384145655,0.463955534,0.943268714,5
0.116752635,0.213888626,0.229760737,0.218309529,0.399086758,0.80457657,0.114891354,0.20915035,0.568989042,0.732077053,0.438127334,0.487026199,0.329257615,0.385694587,0.92662168,5
0.116752635,0.206303564,0.220056769,0.229119553,0.359300617,0.776689293,0.113897855,0.20915035,0.435734329,0.778231791,0.478401601,0.472324035,0.356759523,0.425252828,0.908179242,5
0.116769714,0.200191835,0.205248376,0.246165864,0.300380468,0.727593255,0.114507971,0.209175651,0.662509497,0.816945409,0.542771918,0.449820387,0.402710846,0.489913442,0.888113098,5
0.116778254,0.198747941,0.210978756,0.23860877,0.324465663,0.748936485,0.113267128,0.209188301,0.639493343,0.826317818,0.517532981,0.458467285,0.384373661,0.464350324,0.92430031,5
0.116786794,0.204523515,0.224470372,0.226250655,0.373368285,0.7869771,0.114005038,0.20920095,0.784221431,0.789629954,0.460102537,0.478870102,0.344100544,0.407193449,0.851746024,5
0.116803874,0.206951228,0.229914533,0.218171879,0.399663802,0.80495465,0.114136954,0.209226249,0.695791694,0.774658238,0.437787285,0.487045878,0.328965433,0.385363525,0.930711746,5
0.116838033,0.202556561,0.230189039,0.219635516,0.397378386,0.803453081,0.11369998,0.209276843,0.872392094,0.802469924,0.436859991,0.487319429,0.328300766,0.384460989,0.876465591,5
0.116838033,0.209039362,0.248930847,0.201433838,0.472583019,0.847618643,0.114380176,0.209276843,0.399644864,0.762099362,0.36299212,0.515702405,0.280386081,0.313742104,0.855081783,5
0.116876462,0.212364631,0.253868718,0.196082724,0.494426699,0.858678434,0.114639888,0.209333756,0.62906964,0.742246518,0.3445251,0.523013868,0.268852939,0.296425518,0.878619895,5
0.116957591,0.202218352,0.220194425,0.228201539,0.361263934,0.778154914,0.113914345,0.209453888,0.833930055,0.80565861,0.478988502,0.471694698,0.356896907,0.425834405,0.952326545,5
0.116983211,0.197321848,0.206389091,0.243242403,0.307549221,0.734147565,0.113794795,0.209491819,0.549416449,0.837393094,0.538942888,0.450697861,0.399601329,0.486017769,0.959519303,5
0.117094229,0.206376135,0.229614977,0.219218498,0.397031629,0.803224278,0.114079241,0.209656161,0.463040859,0.780720783,0.440635797,0.485385935,0.330513741,0.388138275,0.933716311,5
0.117149738,0.209467259,0.235496043,0.215889473,0.415400548,0.814999293,0.114338952,0.209738315,0.485533643,0.7621363,0.41717486,0.494048603,0.314843929,0.365387858,0.849022273,5
0.117179627,0.21554681,0.256969875,0.193724333,0.506131569,0.864324523,0.11474707,0.209782548,0.686028519,0.725787636,0.33457593,0.526389533,0.262412349,0.287156366,0.886674097,5
0.117196707,0.211604687,0.245919181,0.202754348,0.463546739,0.842832345,0.114289483,0.209807822,0.349571435,0.749532845,0.376490543,0.509609214,0.288494303,0.326491526,0.943524876,5
0.117252216,0.202219036,0.225361881,0.224733473,0.377990738,0.79025202,0.114075118,0.209889956,0.559761315,0.808227176,0.459029518,0.478303061,0.342768954,0.40613891,0.913859428,5
0.117256486,0.206806086,0.252566913,0.198365532,0.48673486,0.854863681,0.115097474,0.209896273,0.622328362,0.779445505,0.351462513,0.519401274,0.272723227,0.302913717,0.878883819,5
0.117260756,0.203744401,0.219100562,0.230826535,0.354286023,0.772900555,0.114272994,0.209902591,0.498739237,0.798639962,0.485347773,0.468805274,0.360924573,0.43214537,0.933938272,5
0.117269296,0.210631822,0.250683399,0.198936382,0.481576292,0.852257337,0.114021527,0.209915226,0.637145958,0.756048549,0.358656131,0.516499599,0.277185619,0.309663184,0.922465575,5
0.117299185,0.205643577,0.247991358,0.201828353,0.469796604,0.846156373,0.11409573,0.209959445,0.765578336,0.787051184,0.369081789,0.512303412,0.283691676,0.319484261,0.915820668,5
0.117311995,0.199047811,0.223621949,0.226874087,0.370519246,0.784933087,0.114310095,0.209978395,0.790150312,0.829095184,0.466608149,0.475428494,0.347880533,0.413597507,0.909839359,5
0.117333345,0.206148837,0.240863015,0.21253257,0.432992968,0.825651022,0.116449622,0.210009977,0.756737103,0.784193677,0.396915696,0.501388216,0.301413537,0.345930904,0.797270953,5
0.117380314,0.207139502,0.253948064,0.195475536,0.495923827,0.859411168,0.114545072,0.210079453,0.683459203,0.778440671,0.346931644,0.520953829,0.269781731,0.298673911,0.943958999,5
0.117410203,0.207867953,0.246226706,0.203797637,0.461985487,0.841992298,0.114759437,0.21012366,0.376584186,0.774189391,0.376465604,0.509164026,0.288232758,0.326467899,0.918026485,5
0.117418743,0.198990986,0.221129089,0.230150581,0.359523707,0.776856328,0.114347197,0.21013629,0.795770061,0.830405953,0.477669415,0.471227094,0.355374398,0.424527494,0.900060711,5
0.117452903,0.197147951,0.214199023,0.235543725,0.336159866,0.758638408,0.113836019,0.210186808,0.488568406,0.84270436,0.507439893,0.460624416,0.376231899,0.454203554,0.971881959,5
0.117452903,0.205261551,0.222575593,0.227897353,0.366541722,0.782046286,0.114528583,0.210186808,0.474126168,0.790767744,0.471783532,0.473272015,0.351259658,0.418704979,0.925992802,5
0.117457173,0.215047712,0.220974989,0.23200116,0.355833253,0.774076565,0.115715835,0.210193122,0.771193208,0.731065502,0.478537362,0.470837945,0.355925868,0.425387344,0.849508101,5
0.117482792,0.208273257,0.231924025,0.219378603,0.401362211,0.806063358,0.113972058,0.210231008,0.449380134,0.772309268,0.433410558,0.487262998,0.325192216,0.381106868,0.886155893,5
0.117499872,0.202383349,0.22605399,0.225699939,0.377548363,0.789940798,0.114578052,0.210256263,0.657914736,0.809344141,0.457556889,0.47833108,0.341447683,0.404692446,0.881818254,5
0.117499872,0.20808019,0.241938715,0.208441843,0.443518799,0.831751221,0.115109841,0.210256263,0.533591278,0.773646264,0.393611077,0.50230961,0.299085753,0.342773723,0.912971737,5
0.11763224,0.210383299,0.237902007,0.211261207,0.429532242,0.823601675,0.114672867,0.210451957,0.641791636,0.760640536,0.410252337,0.495661368,0.309722353,0.358719787,0.966547762,5
0.117653589,0.193392048,0.189637554,0.266237962,0.238492098,0.662595103,0.114751192,0.210483514,0.660758702,0.869333761,0.619817772,0.422770109,0.459699633,0.569627426,0.915962238,5
0.117657859,0.201878773,0.222650012,0.227972158,0.366550353,0.782052592,0.114503848,0.210489826,0.760772014,0.813939812,0.472632551,0.472548584,0.351578285,0.419543948,0.940155665,5
0.117662129,0.207681733,0.237565285,0.212455171,0.426442394,0.821753215,0.114470869,0.210496137,0.616024633,0.777497939,0.411755076,0.495028382,0.310668559,0.360165554,0.940881958,5
0.117674939,0.212609045,0.250747338,0.20111573,0.477029641,0.849927467,0.115864241,0.210515071,0.787062557,0.747498976,0.360600654,0.514856468,0.277944778,0.311491432,0.884238384,5
0.117687749,0.209313216,0.254854178,0.195122048,0.498600164,0.860713243,0.114549195,0.210534003,0.798774989,0.767660733,0.345181381,0.520995403,0.268363711,0.297038426,0.955191886,5
0.117717638,0.206503477,0.237496854,0.214759522,0.421692925,0.818876861,0.114998537,0.210578178,0.865506426,0.78529153,0.412333305,0.494693057,0.310980091,0.360722116,0.87194413,5
0.117734718,0.205784611,0.238938663,0.21393353,0.426266089,0.821647205,0.115085107,0.210603418,0.782929849,0.789926182,0.406706978,0.496795582,0.307287177,0.355312645,0.852492031,5
0.117756068,0.197360872,0.211043351,0.240869106,0.32064553,0.745676957,0.114532705,0.210634968,0.736922787,0.844006236,0.522912381,0.454649951,0.386885268,0.469776067,0.941754854,5
0.117773147,0.221566799,0.263569307,0.189105071,0.530460828,0.875481122,0.115151065,0.210660207,0.413260706,0.695513388,0.313473071,0.533765637,0.249019367,0.267635439,0.887948107,5
0.117790227,0.204857617,0.235377911,0.215339796,0.416249753,0.815527112,0.114883109,0.210685444,0.627068964,0.796218814,0.421194665,0.491195539,0.316713445,0.369269278,0.930927866,5
0.117811577,0.203397292,0.202176743,0.253308073,0.282612054,0.71055097,0.115245881,0.21071699,0.524954143,0.805621783,0.562683386,0.441064798,0.415918715,0.510272149,0.872519151,5
0.117879895,0.210842689,0.231093449,0.221660029,0.395286404,0.802068786,0.115394287,0.210817924,0.469844907,0.759938802,0.438997862,0.484366928,0.328433312,0.386542333,0.876699138,5
0.117952484,0.205263605,0.241546862,0.208391558,0.442819417,0.831351983,0.114429645,0.210925149,0.812386962,0.795070712,0.397623906,0.499812333,0.301140705,0.346608121,0.970066112,5
0.117961024,0.213553156,0.269729895,0.181236848,0.561927503,0.888847739,0.11443789,0.210937762,0.766732602,0.744218895,0.292279338,0.542223956,0.236271701,0.248221381,0.982928258,5
0.117990914,0.206165953,0.215970544,0.23703564,0.336965351,0.759291778,0.115402532,0.210981907,0.542730369,0.789749597,0.502891489,0.461135157,0.372275827,0.44964514,0.912306449,5
0.117995184,0.210826258,0.240288964,0.210479172,0.43598428,0.827404779,0.115064495,0.210988213,0.437820948,0.761015558,0.402804463,0.49773874,0.304441785,0.351568467,0.946312265,5
0.118025073,0.205570321,0.227801918,0.226428207,0.379651085,0.79141602,0.115579795,0.211032354,0.686329652,0.7937729,0.453288308,0.478812238,0.33787893,0.400504924,0.847313928,5
0.118033613,0.216273207,0.223882481,0.230426941,0.364446728,0.780510015,0.115971424,0.211044965,0.406995336,0.728589572,0.469598243,0.472876089,0.34900121,0.416546975,0.853435462,5
0.118093392,0.211140505,0.24089837,0.211177471,0.435808877,0.827302389,0.114693479,0.211133236,0.371452819,0.759931884,0.400943032,0.49824466,0.303119869,0.349784846,0.911756484,5
0.118097662,0.205042468,0.219120066,0.233712041,0.349083063,0.768899206,0.115097474,0.21113954,0.416178418,0.797715146,0.490034607,0.465447464,0.363088852,0.436807627,0.918640318,5
0.118114741,0.202900247,0.211474287,0.24192409,0.319647706,0.74481803,0.114767682,0.211164758,0.503832805,0.811416843,0.523099808,0.453871653,0.386522781,0.469965329,0.926579044,5
0.118136091,0.203420569,0.232441021,0.218194414,0.404707644,0.808229515,0.114615153,0.211196279,0.583585385,0.808296123,0.434950363,0.485338758,0.325410869,0.382603502,0.968525872,5
0.118165981,0.207437318,0.235673768,0.214811551,0.417896576,0.816546654,0.11527886,0.211240405,0.770972889,0.783331228,0.422086819,0.490079441,0.316844701,0.370131653,0.973523035,5
0.11818733,0.227571726,0.268508028,0.186259357,0.547513213,0.882865797,0.116181666,0.211271921,0.551405655,0.664767247,0.297825224,0.539389268,0.239299627,0.253283086,0.867170523,5
0.11818733,0.205255389,0.215934504,0.238102209,0.335002769,0.757696531,0.115118086,0.211271921,0.534748069,0.797151168,0.504171257,0.460293652,0.372915983,0.450926833,0.897898856,5
0.11819587,0.206116659,0.229018196,0.222364099,0.38978421,0.798382415,0.115431389,0.211284527,0.595404649,0.791822976,0.449243448,0.479942673,0.334927114,0.396544035,0.95389943,5
0.118281269,0.212589875,0.2373344,0.21496902,0.420946648,0.818420992,0.115097474,0.211410575,0.797694588,0.752719274,0.416086384,0.492098558,0.312760275,0.364338039,0.922961356,5
0.118289809,0.203121384,0.222471484,0.229633077,0.363125752,0.779535675,0.115221146,0.211423178,0.469610579,0.811534446,0.476958532,0.469713375,0.353742563,0.423823479,0.951560614,5
0.118319698,0.216219806,0.266430792,0.186534749,0.542449125,0.880708453,0.115151065,0.211467288,0.295747219,0.731284408,0.305982305,0.535685577,0.243985832,0.260751824,0.936269903,5
